measurementID,eventID,measurementType,measurementValue,measurementUnit,measurementMethod,measurementDeterminedDate,measurementRemarks
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20210211,abundance,25,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20210211,abundance,23,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20210211,abundance,27,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20220128,abundance,48,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20220128,abundance,12,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20220128,abundance,26,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20220128,abundance,31,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20230112,abundance,37,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20230112,abundance,16,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20230112,abundance,22,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20230112,abundance,21,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20100323,abundance,27,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20100323,abundance,13,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20100323,abundance,29,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20100323,abundance,14,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20110208,abundance,31,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20110208,abundance,18,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20110208,abundance,45,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20110208,abundance,23,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20120121,abundance,27,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20120121,abundance,37,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20120121,abundance,48,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20120121,abundance,21,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20130116,abundance,45,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20130116,abundance,52,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20130116,abundance,52,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20130116,abundance,36,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20140115,abundance,63,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20140115,abundance,65,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20140115,abundance,70,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20140115,abundance,45,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20150123,abundance,41,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20150123,abundance,56,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20150123,abundance,53,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20150123,abundance,61,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20151215,abundance,44,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20151215,abundance,72,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20151215,abundance,33,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20151215,abundance,52,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20170126 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20170126,abundance,36,number of individuals,direct count in quadrats of 50 x 50 cm,2017-01-26,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20170126 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20170126,abundance,45,number of individuals,direct count in quadrats of 50 x 50 cm,2017-01-26,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20170126 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20170126,abundance,34,number of individuals,direct count in quadrats of 50 x 50 cm,2017-01-26,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20170126 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20170126,abundance,45,number of individuals,direct count in quadrats of 50 x 50 cm,2017-01-26,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20180123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20180123,abundance,39,number of individuals,direct count in quadrats of 50 x 50 cm,2018-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20180123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20180123,abundance,27,number of individuals,direct count in quadrats of 50 x 50 cm,2018-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20180123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20180123,abundance,31,number of individuals,direct count in quadrats of 50 x 50 cm,2018-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20180123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20180123,abundance,26,number of individuals,direct count in quadrats of 50 x 50 cm,2018-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20190124 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20190124,abundance,34,number of individuals,direct count in quadrats of 50 x 50 cm,2019-01-24,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20190124 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20190124,abundance,40,number of individuals,direct count in quadrats of 50 x 50 cm,2019-01-24,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20190124 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20190124,abundance,37,number of individuals,direct count in quadrats of 50 x 50 cm,2019-01-24,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20190124 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20190124,abundance,40,number of individuals,direct count in quadrats of 50 x 50 cm,2019-01-24,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20200204 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20200204,abundance,37,number of individuals,direct count in quadrats of 50 x 50 cm,2020-02-04,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20200204 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20200204,abundance,47,number of individuals,direct count in quadrats of 50 x 50 cm,2020-02-04,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20200204 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20200204,abundance,40,number of individuals,direct count in quadrats of 50 x 50 cm,2020-02-04,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20200204 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20200204,abundance,35,number of individuals,direct count in quadrats of 50 x 50 cm,2020-02-04,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20210211,abundance,32,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20210211,abundance,39,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20210211,abundance,29,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20210211 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20210211,abundance,32,number of individuals,direct count in quadrats of 50 x 50 cm,2021-02-11,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20220128,abundance,30,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20220128,abundance,41,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20220128,abundance,43,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20220128 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20220128,abundance,51,number of individuals,direct count in quadrats of 50 x 50 cm,2022-01-28,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20230112,abundance,32,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20230112,abundance,35,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20230112,abundance,42,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20230112 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20230112,abundance,37,number of individuals,direct count in quadrats of 50 x 50 cm,2023-01-12,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20100323,abundance,44,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20100323,abundance,54,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20100323,abundance,47,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20100323 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20100323,abundance,27,number of individuals,direct count in quadrats of 50 x 50 cm,2010-03-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20110208,abundance,58,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20110208,abundance,80,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20110208,abundance,62,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20110208 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20110208,abundance,76,number of individuals,direct count in quadrats of 50 x 50 cm,2011-02-08,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20120121,abundance,58,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20120121,abundance,80,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20120121,abundance,75,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20120121 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20120121,abundance,49,number of individuals,direct count in quadrats of 50 x 50 cm,2012-01-21,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20130116,abundance,92,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20130116,abundance,113,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20130116,abundance,69,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20130116 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20130116,abundance,126,number of individuals,direct count in quadrats of 50 x 50 cm,2013-01-16,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20140115,abundance,131,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20140115,abundance,167,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20140115,abundance,117,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20140115 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20140115,abundance,149,number of individuals,direct count in quadrats of 50 x 50 cm,2014-01-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20150123,abundance,108,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20150123,abundance,118,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20150123,abundance,99,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20150123 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20150123,abundance,70,number of individuals,direct count in quadrats of 50 x 50 cm,2015-01-23,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20151215,abundance,99,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20151215,abundance,100,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20151215,abundance,120,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20151215 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20151215,abundance,117,number of individuals,direct count in quadrats of 50 x 50 cm,2015-12-15,https://vocabs.lter-europe.net/envthes/en/page/21541
CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20170126 A01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20170126,abundance,101,number of individuals,direct count in quadrats of 50 x 50 cm,2017-01-26,https://vocabs.lter-europe.net/envthes/en/page/21541
